Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
11-01-2013,415.4897871,416.9938283,402.2824875,405.1965332,845876,0.0,0,INDUSINDBK
14-01-2013,406.0425682,415.3957711,401.3894472,413.7507324,1276400,0.0,0,INDUSINDBK
15-01-2013,413.797762,417.6988482,412.2937208,415.3957825,1160466,0.0,0,INDUSINDBK
16-01-2013,413.9857273,415.9597794,403.2694811,404.2095032,1249626,0.0,0,INDUSINDBK
17-01-2013,404.2094738,410.3666067,398.992363,401.0603943,678827,0.0,0,INDUSINDBK
18-01-2013,403.0814714,403.0814714,391.1432077,394.7622986,940541,0.0,0,INDUSINDBK
21-01-2013,393.6812905,397.9113905,383.153059,388.3231812,1714760,0.0,0,INDUSINDBK
22-01-2013,388.1821725,394.7153094,386.0201042,392.6472778,2866392,0.0,0,INDUSINDBK
23-01-2013,393.3992591,400.9194361,391.9422363,399.1803894,838754,0.0,0,INDUSINDBK
24-01-2013,400.6844179,407.4995781,398.7103658,404.7265015,1969798,0.0,0,INDUSINDBK
25-01-2013,404.5855682,407.875646,398.1934284,405.6195984,608814,0.0,0,INDUSINDBK
28-01-2013,405.6195177,407.9695729,402.7054436,406.5595398,723886,0.0,0,INDUSINDBK
29-01-2013,406.6065105,406.6065105,396.7362793,404.8674927,1148562,0.0,0,INDUSINDBK
30-01-2013,404.5855059,410.7426679,404.5855059,408.7686157,625954,0.0,0,INDUSINDBK
31-01-2013,409.755629,412.8577192,406.982581,409.6616211,629457,0.0,0,INDUSINDBK
01-02-2013,408.7215805,416.4297729,405.8075351,412.0116577,856437,0.0,0,INDUSINDBK
04-02-2013,415.9128385,416.9938583,407.0296172,409.0506592,610536,0.0,0,INDUSINDBK
05-02-2013,407.9696119,409.5206427,402.6584925,408.0166016,1173336,0.0,0,INDUSINDBK
06-02-2013,409.0505903,412.575673,402.6584518,403.7394714,694532,0.0,0,INDUSINDBK
07-02-2013,402.7525141,407.9696258,402.3294927,405.1025696,1016207,0.0,0,INDUSINDBK
08-02-2013,404.9614823,406.9825527,392.4122111,399.3213501,1551033,0.0,0,INDUSINDBK
11-02-2013,400.0733877,404.209479,398.8513419,402.8464355,909242,0.0,0,INDUSINDBK
12-02-2013,402.8934739,414.3617262,401.2014169,412.4346924,667446,0.0,0,INDUSINDBK
13-02-2013,413.5627354,420.7068804,411.8706784,414.2207336,1269537,0.0,0,INDUSINDBK
14-02-2013,419.7668419,422.7279344,412.0116599,414.8317261,1262820,0.0,0,INDUSINDBK
15-02-2013,416.2887857,416.2887857,409.332628,413.4687195,420871,0.0,0,INDUSINDBK
18-02-2013,412.8576878,418.1688066,412.8106695,413.515686,434170,0.0,0,INDUSINDBK
19-02-2013,411.8707091,418.1688691,409.8966568,416.1478271,447005,0.0,0,INDUSINDBK
20-02-2013,417.8398264,419.2028699,411.8236906,412.9987183,397050,0.0,0,INDUSINDBK
21-02-2013,413.609719,415.1607497,400.6844153,402.4234619,543547,0.0,0,INDUSINDBK
